metric,exp_id,reading,arm,value
conversion_rate_per_user,0,long,control,0.024
conversion_rate_per_user,0,long,control,0.16806723
conversion_rate_per_user,0,long,control,0.2877698
conversion_rate_per_user,0,long,control,0.60162604
conversion_rate_per_user,0,long,control,0.16666667
conversion_rate_per_user,0,long,control,0.007246377
conversion_rate_per_user,0,long,control,0.10344828
conversion_rate_per_user,0,long,control,0.32089552
conversion_rate_per_user,0,long,control,0.16923077
conversion_rate_per_user,0,long,control,0.27972028
conversion_rate_per_user,0,long,control,0.32608697
conversion_rate_per_user,0,long,control,0.184
conversion_rate_per_user,0,long,control,0.069767445
conversion_rate_per_user,0,long,control,0.04379562
conversion_rate_per_user,0,long,control,0.06542056
conversion_rate_per_user,0,long,control,0.29565218
conversion_rate_per_user,0,long,control,0.3203125
conversion_rate_per_user,0,long,control,0.5726496
conversion_rate_per_user,0,long,control,0.14782609
conversion_rate_per_user,0,long,control,0.12820514
conversion_rate_per_user,0,long,control,0.25174826
conversion_rate_per_user,0,long,control,0.1
conversion_rate_per_user,0,long,control,0.4017857
conversion_rate_per_user,0,long,control,0.022222223
conversion_rate_per_user,0,long,control,0.3220339
conversion_rate_per_user,0,long,control,0.0
conversion_rate_per_user,0,long,control,0.16393442
conversion_rate_per_user,0,long,control,0.45588234
conversion_rate_per_user,0,long,control,0.39823008
conversion_rate_per_user,0,long,control,0.29166666
conversion_rate_per_user,0,long,control,0.30935252
conversion_rate_per_user,0,long,control,0.07936508
conversion_rate_per_user,0,long,control,0.45833334
conversion_rate_per_user,0,long,control,0.256
conversion_rate_per_user,0,long,control,0.2983871
conversion_rate_per_user,0,long,control,0.058252428
conversion_rate_per_user,0,long,control,0.25531915
conversion_rate_per_user,0,long,control,0.11111111
conversion_rate_per_user,0,long,control,0.13768116
conversion_rate_per_user,0,long,control,0.32231405
conversion_rate_per_user,0,long,control,0.40625
conversion_rate_per_user,0,long,control,0.13513513
conversion_rate_per_user,0,long,control,0.4649123
conversion_rate_per_user,0,long,control,0.16
conversion_rate_per_user,0,long,control,0.07236842
conversion_rate_per_user,0,long,control,0.19402985
conversion_rate_per_user,0,long,control,0.37391305
conversion_rate_per_user,0,long,control,0.0390625
conversion_rate_per_user,0,long,control,0.38709676
conversion_rate_per_user,0,long,control,0.24615385
conversion_rate_per_user,0,long,control,0.29710144
conversion_rate_per_user,0,long,control,0.21641791
conversion_rate_per_user,0,long,control,0.23841059
conversion_rate_per_user,0,long,control,0.1971831
conversion_rate_per_user,0,long,control,0.36283186
conversion_rate_per_user,0,long,control,0.14782609
conversion_rate_per_user,0,long,control,0.06837607
conversion_rate_per_user,0,long,control,0.12931034
conversion_rate_per_user,0,long,control,0.18421052
conversion_rate_per_user,0,long,control,0.65873015
conversion_rate_per_user,0,long,control,0.08264463
conversion_rate_per_user,0,long,control,0.03731343
conversion_rate_per_user,0,long,control,0.008130081
conversion_rate_per_user,0,long,control,0.37795275
conversion_rate_per_user,0,long,control,0.22794117
conversion_rate_per_user,0,long,control,0.41666666
conversion_rate_per_user,0,long,control,0.18699187
conversion_rate_per_user,0,long,control,0.09929078
conversion_rate_per_user,0,long,control,0.32456142
conversion_rate_per_user,0,long,control,0.22764228
conversion_rate_per_user,0,long,control,0.15254237
conversion_rate_per_user,0,long,control,0.5
conversion_rate_per_user,0,long,control,0.16981132
conversion_rate_per_user,0,long,control,0.33913043
conversion_rate_per_user,0,long,control,0.18320611
conversion_rate_per_user,0,long,control,0.40944883
conversion_rate_per_user,0,long,control,0.18867925
conversion_rate_per_user,0,long,control,0.11278196
conversion_rate_per_user,0,long,control,0.24390244
conversion_rate_per_user,0,long,control,0.11904762
conversion_rate_per_user,0,long,control,0.069565214
conversion_rate_per_user,0,long,control,0.2
conversion_rate_per_user,0,long,control,0.0546875
conversion_rate_per_user,0,long,control,0.12711865
conversion_rate_per_user,0,long,control,0.13675214
conversion_rate_per_user,0,long,control,0.16666667
conversion_rate_per_user,0,long,control,0.29007635
conversion_rate_per_user,0,long,control,0.26415095
conversion_rate_per_user,0,long,control,0.39370078
conversion_rate_per_user,0,long,control,0.16176471
conversion_rate_per_user,0,long,control,0.5365854
conversion_rate_per_user,0,long,control,0.1484375
conversion_rate_per_user,0,long,control,0.14545454
conversion_rate_per_user,0,long,control,0.1388889
conversion_rate_per_user,0,long,control,0.21666667
conversion_rate_per_user,0,long,control,0.19565217
conversion_rate_per_user,0,long,control,0.63432837
conversion_rate_per_user,0,long,control,0.3902439
conversion_rate_per_user,0,long,control,0.0078125
conversion_rate_per_user,0,long,control,0.07070707
conversion_rate_per_user,0,long,control,0.12396694
conversion_rate_per_user,0,long,control,0.34920636
conversion_rate_per_user,0,long,control,0.16153847
conversion_rate_per_user,0,long,control,0.4385965
conversion_rate_per_user,0,long,control,0.11290322
conversion_rate_per_user,0,long,control,0.1637931
conversion_rate_per_user,0,long,control,0.114583336
conversion_rate_per_user,0,long,control,0.42962962
conversion_rate_per_user,0,long,control,0.12068965
conversion_rate_per_user,0,long,control,0.29661018
conversion_rate_per_user,0,long,control,0.0952381
conversion_rate_per_user,0,long,control,0.40944883
conversion_rate_per_user,0,long,control,0.11627907
conversion_rate_per_user,0,long,control,0.4814815
conversion_rate_per_user,0,long,control,0.15079366
conversion_rate_per_user,0,long,control,0.067226894
conversion_rate_per_user,0,long,control,0.078947365
conversion_rate_per_user,0,long,control,0.14728682
conversion_rate_per_user,0,long,control,0.27407408
conversion_rate_per_user,0,long,control,0.04347826
conversion_rate_per_user,0,long,control,0.26153848
conversion_rate_per_user,0,long,control,0.04310345
conversion_rate_per_user,0,long,control,0.14615385
conversion_rate_per_user,0,long,control,0.04
conversion_rate_per_user,0,long,control,0.40336135
conversion_rate_per_user,0,long,control,0.34586465
conversion_rate_per_user,0,long,control,0.168
conversion_rate_per_user,0,long,control,0.11940298
conversion_rate_per_user,0,long,control,0.16666667
conversion_rate_per_user,0,long,control,0.35897437
conversion_rate_per_user,0,long,control,0.20168068
conversion_rate_per_user,0,long,control,0.3015873
conversion_rate_per_user,0,long,control,0.15328467
conversion_rate_per_user,0,long,control,0.18253969
conversion_rate_per_user,0,long,control,0.3478261
conversion_rate_per_user,0,long,control,0.2027972
conversion_rate_per_user,0,long,control,0.3037037
conversion_rate_per_user,0,long,control,0.06153846
conversion_rate_per_user,0,long,control,0.033613447
conversion_rate_per_user,0,long,control,0.3129771
conversion_rate_per_user,0,long,control,0.35658914
conversion_rate_per_user,0,long,control,0.34545454
conversion_rate_per_user,0,long,control,0.25641027
conversion_rate_per_user,0,long,control,0.20634921
conversion_rate_per_user,0,long,control,0.30708662
conversion_rate_per_user,0,long,control,0.3482143
conversion_rate_per_user,0,long,control,0.20895523
conversion_rate_per_user,0,long,control,0.104
conversion_rate_per_user,0,long,control,0.47540984
conversion_rate_per_user,0,long,control,0.0
conversion_rate_per_user,0,long,control,0.16129032
conversion_rate_per_user,0,long,control,0.28244275
conversion_rate_per_user,0,long,control,0.15447155
conversion_rate_per_user,0,long,control,0.13432837
conversion_rate_per_user,0,long,control,0.15079366
conversion_rate_per_user,0,long,control,0.04347826
conversion_rate_per_user,0,long,control,0.035971224
conversion_rate_per_user,0,long,control,0.023255814
conversion_rate_per_user,0,long,control,0.04587156
conversion_rate_per_user,0,long,control,0.18897638
conversion_rate_per_user,0,long,control,0.21238938
conversion_rate_per_user,0,long,control,0.2519685
conversion_rate_per_user,0,long,control,0.2992126
conversion_rate_per_user,0,long,control,0.17699115
conversion_rate_per_user,0,long,control,0.29090908
conversion_rate_per_user,0,long,control,0.07874016
conversion_rate_per_user,0,long,control,0.09565217
conversion_rate_per_user,0,long,control,0.048780486
conversion_rate_per_user,0,long,control,0.20338982
conversion_rate_per_user,0,long,control,0.23913044
conversion_rate_per_user,0,long,control,0.19847329
conversion_rate_per_user,0,long,control,0.16197184
conversion_rate_per_user,0,long,control,0.41129032
conversion_rate_per_user,0,long,control,0.2
conversion_rate_per_user,0,long,control,0.07692308
conversion_rate_per_user,0,long,control,0.22580644
conversion_rate_per_user,0,long,control,0.19008264
conversion_rate_per_user,0,long,control,0.06993007
conversion_rate_per_user,0,long,control,0.36090225
conversion_rate_per_user,0,long,control,0.15503876
conversion_rate_per_user,0,long,control,0.19402985
conversion_rate_per_user,0,long,control,0.25
conversion_rate_per_user,0,long,control,0.16666667
conversion_rate_per_user,0,long,control,0.29752067
conversion_rate_per_user,0,long,control,0.13492064
conversion_rate_per_user,0,long,control,0.064
conversion_rate_per_user,0,long,control,0.2300885
conversion_rate_per_user,0,long,control,0.041666668
conversion_rate_per_user,0,long,control,0.33333334
conversion_rate_per_user,0,long,control,0.1983471
conversion_rate_per_user,0,long,control,0.2
conversion_rate_per_user,0,long,control,0.11304348
conversion_rate_per_user,0,long,control,0.064
conversion_rate_per_user,0,long,control,0.27941176
conversion_rate_per_user,0,long,control,0.069767445
conversion_rate_per_user,0,long,control,0.11504425
conversion_rate_per_user,0,long,control,0.20149253
conversion_rate_per_user,0,long,control,0.09917355
conversion_rate_per_user,0,long,control,0.20325203
conversion_rate_per_user,0,long,control,0.446281
conversion_rate_per_user,0,long,control,0.12230216
conversion_rate_per_user,0,long,control,0.3220339
conversion_rate_per_user,0,long,control,0.24299066
conversion_rate_per_user,0,long,control,0.12295082
conversion_rate_per_user,0,long,control,0.38016528
conversion_rate_per_user,0,long,control,0.025
conversion_rate_per_user,0,long,control,0.34306568
conversion_rate_per_user,0,long,control,0.071428575
conversion_rate_per_user,0,long,control,0.1007752
conversion_rate_per_user,0,long,control,0.02739726
conversion_rate_per_user,0,long,control,0.44186047
conversion_rate_per_user,0,long,control,0.07964602
conversion_rate_per_user,0,long,control,0.053030305
conversion_rate_per_user,0,long,control,0.045454547
conversion_rate_per_user,0,long,control,0.24074075
conversion_rate_per_user,0,long,control,0.18181819
conversion_rate_per_user,0,long,control,0.1983471
conversion_rate_per_user,0,long,control,0.27868852
conversion_rate_per_user,0,long,control,0.02586207
conversion_rate_per_user,0,long,control,0.29411766
conversion_rate_per_user,0,long,control,0.2265625
conversion_rate_per_user,0,long,control,0.29104477
conversion_rate_per_user,0,long,control,0.24
conversion_rate_per_user,0,long,control,0.06557377
conversion_rate_per_user,0,long,control,0.2015504
conversion_rate_per_user,0,long,control,0.2
conversion_rate_per_user,0,long,control,0.118644066
conversion_rate_per_user,0,long,control,0.22962964
conversion_rate_per_user,0,long,control,0.17037037
conversion_rate_per_user,0,long,control,0.2542373
conversion_rate_per_user,0,long,control,0.18584071
conversion_rate_per_user,0,long,control,0.171875
conversion_rate_per_user,0,long,control,0.2761905
conversion_rate_per_user,0,long,control,0.114754096
conversion_rate_per_user,0,long,control,0.2
conversion_rate_per_user,0,long,control,0.082706764
conversion_rate_per_user,0,long,control,0.27559054
conversion_rate_per_user,0,long,control,0.1300813
conversion_rate_per_user,0,long,control,0.34579438
conversion_rate_per_user,0,long,control,0.29508197
conversion_rate_per_user,0,long,control,0.08547009
conversion_rate_per_user,0,long,control,0.2818792
conversion_rate_per_user,0,long,control,0.325
conversion_rate_per_user,0,long,control,0.13533835
conversion_rate_per_user,0,long,control,0.102564104
conversion_rate_per_user,0,long,control,0.016129032
conversion_rate_per_user,0,long,control,0.1908397
conversion_rate_per_user,0,long,control,0.030303031
conversion_rate_per_user,0,long,control,0.045454547
conversion_rate_per_user,0,long,control,0.30327868
conversion_rate_per_user,0,long,control,0.14925373
conversion_rate_per_user,0,long,control,0.041666668
conversion_rate_per_user,0,long,control,0.104
conversion_rate_per_user,0,long,control,0.184
conversion_rate_per_user,0,long,control,0.12605043
conversion_rate_per_user,0,long,control,0.22058824
conversion_rate_per_user,0,long,control,0.12096774
conversion_rate_per_user,0,long,control,0.30952382
conversion_rate_per_user,0,long,control,0.16
conversion_rate_per_user,0,long,control,0.046728972
conversion_rate_per_user,0,long,control,0.16101696
conversion_rate_per_user,0,long,control,0.2769231
conversion_rate_per_user,0,long,control,0.018518519
conversion_rate_per_user,0,long,control,0.304
conversion_rate_per_user,0,long,control,0.2542373
conversion_rate_per_user,0,long,control,0.13178295
conversion_rate_per_user,0,long,control,0.24561404
conversion_rate_per_user,0,long,control,0.22764228
conversion_rate_per_user,0,long,control,0.2631579
conversion_rate_per_user,0,long,control,0.23239437
conversion_rate_per_user,0,long,control,0.06451613
conversion_rate_per_user,0,long,control,0.129771
conversion_rate_per_user,0,long,control,0.265625
conversion_rate_per_user,0,long,control,0.103174604
